customer_code,customer_name,customer_group_code,customer_group_name,industry_sector,country_code,billing_entity,channel,payment_terms_days,first_order_date,is_key_account,is_active
C2100014,Ironside Processing GmbH - 210 014,CG0259,Ironside Processing GmbH,Mining & Minerals,CA,NIG-210,DIRECT,75,2020-10-28,FALSE,TRUE
C2100015,Ironside Metals LLC - 210 015,CG0234,Ironside Metals LLC,Power Generation,CA,NIG-210,DIRECT,45,2020-07-29,FALSE,TRUE
C2100016,Foxbridge Metals LLC - 210 016,CG0006,Foxbridge Metals LLC,Power Generation,CA,NIG-210,DIRECT,90,2020-01-07,TRUE,TRUE
C2100017,Oakfield Metals LLC - 210 017,CG0090,Oakfield Metals LLC,Food & Beverage,CA,NIG-210,DIRECT,30,2024-03-15,FALSE,TRUE
C2100018,Stonebridge Processing GmbH - 210 018,CG0019,Stonebridge Processing GmbH,Chemicals,CA,NIG-210,DISTRIBUTOR,60,2024-05-11,TRUE,TRUE
C2100019,Ironside Processing GmbH - 210 019,CG0259,Ironside Processing GmbH,Refining & Petrochemical,CA,NIG-210,DISTRIBUTOR,45,2019-04-07,FALSE,TRUE
C2100020,Thornbury Chemicals Corporation - 210 020,CG0145,Thornbury Chemicals Corporation,Water Treatment,CA,NIG-210,DISTRIBUTOR,30,2021-03-08,FALSE,TRUE
C2100021,Eastgate Chemicals Corporation - 210 021,CG0205,Eastgate Chemicals Corporation,Chemicals,CA,NIG-210,DIRECT,75,2023-10-11,FALSE,TRUE
C2100022,Harlow Minerals Holdings - 210 022,CG0033,Harlow Minerals Holdings,Mining & Minerals,CA,NIG-210,DIRECT,45,2019-02-19,FALSE,TRUE
C2100023,Ashford Chemicals Corporation - 210 023,CG0001,Ashford Chemicals Corporation,Food & Beverage,CA,NIG-210,DIRECT,60,2019-06-16,TRUE,TRUE
C2100024,Meridian Park Chemicals Corporation - 210 024,CG0013,Meridian Park Chemicals Corporation,General Industrial,CA,NIG-210,DIRECT,30,2021-01-06,TRUE,TRUE
C2100025,Foxbridge Processing GmbH - 210 025,CG0031,Foxbridge Processing GmbH,Pharmaceutical,CA,NIG-210,DISTRIBUTOR,60,2020-10-02,FALSE,TRUE
C2100026,Baytown Utilities Ltd. - 210 026,CG0002,Baytown Utilities Ltd.,Pharmaceutical,CA,NIG-210,DIRECT,45,2025-07-04,TRUE,TRUE
C2100027,Harlow Refining Industries - 210 027,CG0008,Harlow Refining Industries,Chemicals,CA,NIG-210,DIRECT,60,2024-09-01,TRUE,TRUE
C2100028,Cedar Ridge Energy Works - 210 028,CG0003,Cedar Ridge Energy Works,General Industrial,CA,NIG-210,DIRECT,30,2024-06-02,TRUE,TRUE
C2100029,Oakfield Industrial B.V. - 210 029,CG0240,Oakfield Industrial B.V.,Food & Beverage,CA,NIG-210,DISTRIBUTOR,30,2024-01-21,FALSE,TRUE
C2100030,Harlow Minerals Holdings - 210 030,CG0033,Harlow Minerals Holdings,Water Treatment,CA,NIG-210,DISTRIBUTOR,30,2022-05-13,FALSE,TRUE
C2100031,Upton Utilities Ltd. - 210 031,CG0146,Upton Utilities Ltd.,General Industrial,CA,NIG-210,DIRECT,60,2021-12-24,FALSE,TRUE
C2100032,Kestrel Bay Paper Inc. - 210 032,CG0011,Kestrel Bay Paper Inc.,Chemicals,CA,NIG-210,DIRECT,30,2022-08-07,TRUE,TRUE
C2100033,Upton Energy Works - 210 033,CG0171,Upton Energy Works,Refining & Petrochemical,CA,NIG-210,DIRECT,75,2023-07-10,FALSE,TRUE
C2100034,Ashford Minerals Holdings - 210 034,CG0201,Ashford Minerals Holdings,Pharmaceutical,CA,NIG-210,DIRECT,45,2021-07-24,FALSE,TRUE
C2100035,Baytown Utilities Ltd. - 210 035,CG0002,Baytown Utilities Ltd.,Food & Beverage,CA,NIG-210,DIRECT,30,2024-06-04,TRUE,TRUE
C2100036,Quarry Hill Metals LLC - 210 036,CG0042,Quarry Hill Metals LLC,Power Generation,CA,NIG-210,DIRECT,60,2023-10-02,FALSE,TRUE
C2100037,Ashford Chemicals Corporation - 210 037,CG0001,Ashford Chemicals Corporation,Mining & Minerals,CA,NIG-210,DIRECT,60,2023-12-04,TRUE,TRUE
C2100038,Vale Water Partners - 210 038,CG0022,Vale Water Partners,Pharmaceutical,CA,NIG-210,DIRECT,90,2025-03-28,TRUE,TRUE
C2100039,Juniper Water Partners - 210 039,CG0010,Juniper Water Partners,General Industrial,CA,NIG-210,DIRECT,75,2022-08-19,TRUE,TRUE
C2100040,Foxbridge Metals LLC - 210 040,CG0006,Foxbridge Metals LLC,Refining & Petrochemical,CA,NIG-210,DIRECT,45,2025-06-23,TRUE,TRUE
C2100041,Oakfield Petrochemical plc - 210 041,CG0065,Oakfield Petrochemical plc,Pulp & Paper,CA,NIG-210,DIRECT,45,2025-03-06,FALSE,TRUE
C2100042,Cedar Ridge Foods Group - 210 042,CG0028,Cedar Ridge Foods Group,Pulp & Paper,CA,NIG-210,DISTRIBUTOR,45,2019-09-17,FALSE,TRUE
C2100043,Cedar Ridge Foods Group - 210 043,CG0028,Cedar Ridge Foods Group,Mining & Minerals,CA,NIG-210,DISTRIBUTOR,90,2019-08-16,FALSE,TRUE
C2100044,Ashford Chemicals Corporation - 210 044,CG0001,Ashford Chemicals Corporation,Refining & Petrochemical,CA,NIG-210,DISTRIBUTOR,90,2023-12-13,TRUE,TRUE
C2100045,Redmond Metals LLC - 210 045,CG0018,Redmond Metals LLC,Food & Beverage,CA,NIG-210,DIRECT,45,2022-04-10,TRUE,TRUE
C2100046,Harlow Refining Industries - 210 046,CG0008,Harlow Refining Industries,Power Generation,CA,NIG-210,DIRECT,45,2019-03-06,TRUE,TRUE
C2100047,Pinehurst Foods Group - 210 047,CG0016,Pinehurst Foods Group,Power Generation,CA,NIG-210,DISTRIBUTOR,45,2020-12-02,TRUE,TRUE
C2100048,Upton Minerals Holdings - 210 048,CG0021,Upton Minerals Holdings,Refining & Petrochemical,CA,NIG-210,DIRECT,75,2022-01-26,TRUE,TRUE
C2100049,Cedar Ridge Petrochemical plc - 210 049,CG0053,Cedar Ridge Petrochemical plc,Mining & Minerals,CA,NIG-210,DIRECT,90,2019-11-09,FALSE,TRUE
C2100050,Ashford Petrochemical plc - 210 050,CG0101,Ashford Petrochemical plc,Food & Beverage,CA,NIG-210,DISTRIBUTOR,45,2021-02-20,FALSE,TRUE
C2100051,Delta Point Petrochemical plc - 210 051,CG0029,Delta Point Petrochemical plc,Chemicals,CA,NIG-210,DIRECT,90,2020-05-16,FALSE,TRUE
C2100052,Ashford Utilities Ltd. - 210 052,CG0026,Ashford Utilities Ltd.,Power Generation,CA,NIG-210,DIRECT,30,2024-02-02,FALSE,TRUE
C2100053,Ashford Foods Group - 210 053,CG0076,Ashford Foods Group,Power Generation,CA,NIG-210,DIRECT,45,2025-07-22,FALSE,TRUE
C2100054,Northbrook Utilities Ltd. - 210 054,CG0014,Northbrook Utilities Ltd.,Pharmaceutical,CA,NIG-210,DISTRIBUTOR,45,2021-12-01,TRUE,TRUE
C2100055,Eastgate Paper Inc. - 210 055,CG0155,Eastgate Paper Inc.,Mining & Minerals,CA,NIG-210,DIRECT,90,2023-02-25,FALSE,TRUE
C2100056,Baytown Utilities Ltd. - 210 056,CG0002,Baytown Utilities Ltd.,Pharmaceutical,CA,NIG-210,DIRECT,60,2021-07-03,TRUE,TRUE
C2100057,Eastgate Metals LLC - 210 057,CG0030,Eastgate Metals LLC,Refining & Petrochemical,CA,NIG-210,DIRECT,30,2024-12-31,FALSE,TRUE
C2100058,Thornbury Utilities Ltd. - 210 058,CG0170,Thornbury Utilities Ltd.,Refining & Petrochemical,CA,NIG-210,DIRECT,45,2020-01-29,FALSE,TRUE
C2100059,Ashford Chemicals Corporation - 210 059,CG0001,Ashford Chemicals Corporation,Chemicals,CA,NIG-210,DIRECT,45,2021-06-23,TRUE,TRUE
C2100060,Upton Industrial B.V. - 210 060,CG0096,Upton Industrial B.V.,Power Generation,CA,NIG-210,DIRECT,45,2024-12-01,FALSE,TRUE
C2100061,Larkfield Chemicals Corporation - 210 061,CG0037,Larkfield Chemicals Corporation,Refining & Petrochemical,CA,NIG-210,DIRECT,60,2024-04-24,FALSE,TRUE
C2100062,Pinehurst Processing GmbH - 210 062,CG0091,Pinehurst Processing GmbH,Chemicals,CA,NIG-210,DISTRIBUTOR,30,2021-09-18,FALSE,TRUE
C2100063,Ashford Chemicals Corporation - 210 063,CG0001,Ashford Chemicals Corporation,Pulp & Paper,CA,NIG-210,DISTRIBUTOR,30,2022-06-06,TRUE,TRUE
C2100064,Vale Industrial B.V. - 210 064,CG0072,Vale Industrial B.V.,Pharmaceutical,CA,NIG-210,DISTRIBUTOR,60,2020-11-29,FALSE,TRUE
C2100065,Foxbridge Metals LLC - 210 065,CG0006,Foxbridge Metals LLC,Chemicals,CA,NIG-210,DIRECT,30,2020-02-26,TRUE,TRUE
C2100066,Westmoor Energy Works - 210 066,CG0123,Westmoor Energy Works,Mining & Minerals,CA,NIG-210,DIRECT,45,2021-03-29,FALSE,TRUE
C2100067,Foxbridge Utilities Ltd. - 210 067,CG0206,Foxbridge Utilities Ltd.,General Industrial,CA,NIG-210,DISTRIBUTOR,60,2024-09-21,FALSE,TRUE
C2100068,Baytown Energy Works - 210 068,CG0027,Baytown Energy Works,General Industrial,CA,NIG-210,DIRECT,60,2023-09-16,FALSE,TRUE
C2100069,Kestrel Bay Industrial B.V. - 210 069,CG0036,Kestrel Bay Industrial B.V.,Pharmaceutical,CA,NIG-210,DISTRIBUTOR,60,2025-05-24,FALSE,TRUE
C2100070,Cedar Ridge Energy Works - 210 070,CG0003,Cedar Ridge Energy Works,Chemicals,CA,NIG-210,DIRECT,30,2021-07-01,TRUE,TRUE
C2100071,Juniper Water Partners - 210 071,CG0010,Juniper Water Partners,Chemicals,CA,NIG-210,DIRECT,30,2019-11-27,TRUE,TRUE
C2100072,Pinehurst Petrochemical plc - 210 072,CG0041,Pinehurst Petrochemical plc,Pharmaceutical,CA,NIG-210,DIRECT,45,2024-08-28,FALSE,TRUE
C2100073,Ashford Chemicals Corporation - 210 073,CG0001,Ashford Chemicals Corporation,Power Generation,CA,NIG-210,DIRECT,60,2021-10-11,TRUE,TRUE
C2100074,Juniper Paper Inc. - 210 074,CG0035,Juniper Paper Inc.,Pharmaceutical,CA,NIG-210,DIRECT,90,2022-02-15,FALSE,TRUE
C2100075,Quarry Hill Petrochemical plc - 210 075,CG0017,Quarry Hill Petrochemical plc,Pharmaceutical,CA,NIG-210,DIRECT,45,2023-08-12,TRUE,TRUE
C2100076,Cedar Ridge Foods Group - 210 076,CG0028,Cedar Ridge Foods Group,Pulp & Paper,CA,NIG-210,DIRECT,60,2023-06-03,FALSE,TRUE
C2100077,Oakfield Metals LLC - 210 077,CG0090,Oakfield Metals LLC,Power Generation,CA,NIG-210,DIRECT,75,2022-04-19,FALSE,TRUE
C2100078,Vale Industrial B.V. - 210 078,CG0072,Vale Industrial B.V.,Refining & Petrochemical,CA,NIG-210,DISTRIBUTOR,30,2023-12-30,FALSE,TRUE
C2100079,Harlow Water Partners - 210 079,CG0058,Harlow Water Partners,Power Generation,CA,NIG-210,DIRECT,60,2025-03-27,FALSE,TRUE
C2100080,Foxbridge Metals LLC - 210 080,CG0006,Foxbridge Metals LLC,Pulp & Paper,CA,NIG-210,DISTRIBUTOR,30,2020-02-15,TRUE,TRUE
C2100081,Eastgate Petrochemical plc - 210 081,CG0005,Eastgate Petrochemical plc,Food & Beverage,CA,NIG-210,DIRECT,45,2021-10-21,TRUE,TRUE
C2100082,Kestrel Bay Paper Inc. - 210 082,CG0011,Kestrel Bay Paper Inc.,Food & Beverage,CA,NIG-210,DIRECT,30,2021-02-19,TRUE,TRUE
C2100083,Northbrook Energy Works - 210 083,CG0039,Northbrook Energy Works,Chemicals,CA,NIG-210,DISTRIBUTOR,60,2021-03-22,FALSE,TRUE
C2100084,Juniper Utilities Ltd. - 210 084,CG0110,Juniper Utilities Ltd.,General Industrial,CA,NIG-210,DISTRIBUTOR,30,2022-04-25,FALSE,TRUE
C2100085,Delta Point Chemicals Corporation - 210 085,CG0229,Delta Point Chemicals Corporation,Pulp & Paper,CA,NIG-210,DIRECT,30,2025-03-23,FALSE,TRUE
C2100086,Ironside Energy Works - 210 086,CG0159,Ironside Energy Works,Refining & Petrochemical,CA,NIG-210,DISTRIBUTOR,75,2020-01-10,FALSE,TRUE
C2100087,Baytown Utilities Ltd. - 210 087,CG0002,Baytown Utilities Ltd.,Chemicals,CA,NIG-210,DIRECT,45,2021-08-18,TRUE,TRUE
C2100088,Meridian Park Utilities Ltd. - 210 088,CG0038,Meridian Park Utilities Ltd.,General Industrial,CA,NIG-210,DIRECT,30,2019-01-25,FALSE,TRUE
C2100089,Northbrook Utilities Ltd. - 210 089,CG0014,Northbrook Utilities Ltd.,Pulp & Paper,CA,NIG-210,DIRECT,90,2023-06-15,TRUE,TRUE
C2100090,Foxbridge Paper Inc. - 210 090,CG0131,Foxbridge Paper Inc.,Food & Beverage,CA,NIG-210,DISTRIBUTOR,45,2024-02-11,FALSE,TRUE
C2100091,Juniper Chemicals Corporation - 210 091,CG0085,Juniper Chemicals Corporation,Pharmaceutical,CA,NIG-210,DISTRIBUTOR,45,2022-06-03,FALSE,TRUE
C2100092,Redmond Water Partners - 210 092,CG0118,Redmond Water Partners,Water Treatment,CA,NIG-210,DIRECT,45,2019-11-08,FALSE,TRUE
C2100093,Foxbridge Processing GmbH - 210 093,CG0031,Foxbridge Processing GmbH,General Industrial,CA,NIG-210,DIRECT,30,2021-05-20,FALSE,TRUE
C2100094,Cedar Ridge Petrochemical plc - 210 094,CG0053,Cedar Ridge Petrochemical plc,Pulp & Paper,CA,NIG-210,DIRECT,60,2019-10-08,FALSE,TRUE
C3100001,Thornbury Refining Industries - 310 001,CG0020,Thornbury Refining Industries,Chemicals,CA,NIG-310,DIRECT,45,2022-05-08,TRUE,TRUE
C3100002,Zenith Processing GmbH - 310 002,CG0175,Zenith Processing GmbH,Refining & Petrochemical,CA,NIG-310,DIRECT,45,2020-07-01,FALSE,TRUE
C3100003,Juniper Water Partners - 310 003,CG0010,Juniper Water Partners,Chemicals,CA,NIG-310,DISTRIBUTOR,45,2023-10-14,TRUE,TRUE
C3100004,Stonebridge Processing GmbH - 310 004,CG0019,Stonebridge Processing GmbH,Chemicals,CA,NIG-310,DIRECT,60,2022-01-18,TRUE,TRUE
C3100005,Ashford Chemicals Corporation - 310 005,CG0001,Ashford Chemicals Corporation,Chemicals,CA,NIG-310,DIRECT,45,2020-08-30,TRUE,TRUE
C3100006,Redmond Processing GmbH - 310 006,CG0043,Redmond Processing GmbH,Refining & Petrochemical,CA,NIG-310,DIRECT,60,2023-04-27,FALSE,TRUE
C3100007,Redmond Refining Industries - 310 007,CG0068,Redmond Refining Industries,Mining & Minerals,CA,NIG-310,DIRECT,45,2023-06-10,FALSE,TRUE
C3100008,Harlow Refining Industries - 310 008,CG0008,Harlow Refining Industries,Pulp & Paper,CA,NIG-310,DIRECT,30,2020-02-29,TRUE,TRUE
C3100009,Upton Energy Works - 310 009,CG0171,Upton Energy Works,General Industrial,CA,NIG-310,DIRECT,30,2024-10-16,FALSE,TRUE
C3100010,Kestrel Bay Paper Inc. - 310 010,CG0011,Kestrel Bay Paper Inc.,Food & Beverage,CA,NIG-310,DIRECT,60,2025-01-15,TRUE,TRUE
C3100011,Larkfield Minerals Holdings - 310 011,CG0237,Larkfield Minerals Holdings,Water Treatment,CA,NIG-310,DIRECT,30,2019-10-28,FALSE,TRUE
C3100012,Ashford Chemicals Corporation - 310 012,CG0001,Ashford Chemicals Corporation,Food & Beverage,CA,NIG-310,DISTRIBUTOR,75,2020-04-27,TRUE,TRUE
C3100013,Granville Processing GmbH - 310 013,CG0007,Granville Processing GmbH,Power Generation,CA,NIG-310,DIRECT,90,2020-07-28,TRUE,TRUE
C3100014,Stonebridge Paper Inc. - 310 014,CG0119,Stonebridge Paper Inc.,General Industrial,CA,NIG-310,DIRECT,30,2022-09-20,FALSE,TRUE
C3100015,Harlow Refining Industries - 310 015,CG0008,Harlow Refining Industries,Mining & Minerals,CA,NIG-310,DIRECT,30,2024-04-10,TRUE,TRUE
C3100016,Baytown Energy Works - 310 016,CG0027,Baytown Energy Works,Water Treatment,CA,NIG-310,DISTRIBUTOR,30,2019-07-11,FALSE,TRUE
C3100017,Cedar Ridge Energy Works - 310 017,CG0003,Cedar Ridge Energy Works,Refining & Petrochemical,CA,NIG-310,DIRECT,75,2022-04-12,TRUE,TRUE
C3100018,Eastgate Petrochemical plc - 310 018,CG0005,Eastgate Petrochemical plc,General Industrial,CA,NIG-310,DIRECT,45,2024-07-14,TRUE,TRUE
C3100019,Redmond Processing GmbH - 310 019,CG0043,Redmond Processing GmbH,Mining & Minerals,CA,NIG-310,DIRECT,45,2021-08-31,FALSE,TRUE
C3100020,Eastgate Petrochemical plc - 310 020,CG0005,Eastgate Petrochemical plc,Mining & Minerals,CA,NIG-310,DISTRIBUTOR,75,2023-04-20,TRUE,TRUE
C3100021,Ashford Chemicals Corporation - 310 021,CG0001,Ashford Chemicals Corporation,Water Treatment,CA,NIG-310,DIRECT,60,2020-06-15,TRUE,TRUE
C3100022,Ashford Chemicals Corporation - 310 022,CG0001,Ashford Chemicals Corporation,Pulp & Paper,CA,NIG-310,DISTRIBUTOR,30,2024-12-12,TRUE,TRUE
C3100023,Eastgate Petrochemical plc - 310 023,CG0005,Eastgate Petrochemical plc,Refining & Petrochemical,CA,NIG-310,DISTRIBUTOR,90,2023-01-01,TRUE,TRUE
C3100024,Westmoor Paper Inc. - 310 024,CG0023,Westmoor Paper Inc.,Pharmaceutical,CA,NIG-310,DIRECT,75,2021-06-02,TRUE,TRUE
C3100025,Ashford Chemicals Corporation - 310 025,CG0001,Ashford Chemicals Corporation,Pharmaceutical,CA,NIG-310,DIRECT,90,2021-11-05,TRUE,TRUE
C3100026,Larkfield Industrial B.V. - 310 026,CG0012,Larkfield Industrial B.V.,Water Treatment,CA,NIG-310,DIRECT,90,2021-03-25,TRUE,TRUE
C3100027,Juniper Paper Inc. - 310 027,CG0035,Juniper Paper Inc.,Water Treatment,CA,NIG-310,DIRECT,45,2022-10-07,FALSE,TRUE
C3100028,Ironside Processing GmbH - 310 028,CG0259,Ironside Processing GmbH,General Industrial,CA,NIG-310,DISTRIBUTOR,90,2019-11-04,FALSE,TRUE
C3100029,Meridian Park Petrochemical plc - 310 029,CG0113,Meridian Park Petrochemical plc,Food & Beverage,CA,NIG-310,DISTRIBUTOR,90,2025-01-27,FALSE,TRUE
C3100030,Cedar Ridge Energy Works - 310 030,CG0003,Cedar Ridge Energy Works,General Industrial,CA,NIG-310,DIRECT,60,2023-06-10,TRUE,TRUE
C3100031,Ashford Chemicals Corporation - 310 031,CG0001,Ashford Chemicals Corporation,Power Generation,CA,NIG-310,DIRECT,60,2020-02-01,TRUE,TRUE
C3100032,Stonebridge Processing GmbH - 310 032,CG0019,Stonebridge Processing GmbH,Power Generation,CA,NIG-310,DIRECT,60,2021-04-19,TRUE,TRUE
C3100033,Ashford Energy Works - 310 033,CG0051,Ashford Energy Works,General Industrial,CA,NIG-310,DIRECT,45,2022-05-24,FALSE,TRUE
C3100034,Cedar Ridge Energy Works - 310 034,CG0003,Cedar Ridge Energy Works,Mining & Minerals,CA,NIG-310,DIRECT,60,2022-04-17,TRUE,TRUE
C3100035,Thornbury Chemicals Corporation - 310 035,CG0145,Thornbury Chemicals Corporation,Pharmaceutical,CA,NIG-310,DISTRIBUTOR,30,2023-09-27,FALSE,TRUE
C3100036,Cedar Ridge Energy Works - 310 036,CG0003,Cedar Ridge Energy Works,Pulp & Paper,CA,NIG-310,DIRECT,30,2019-11-14,TRUE,TRUE
C3100037,Ashford Chemicals Corporation - 310 037,CG0001,Ashford Chemicals Corporation,Pharmaceutical,CA,NIG-310,DIRECT,30,2020-02-12,TRUE,TRUE
C3100038,Thornbury Water Partners - 310 038,CG0070,Thornbury Water Partners,General Industrial,CA,NIG-310,DIRECT,75,2020-12-08,FALSE,TRUE
C3100039,Ashford Chemicals Corporation - 310 039,CG0001,Ashford Chemicals Corporation,Water Treatment,CA,NIG-310,DIRECT,45,2022-12-24,TRUE,TRUE
C3100040,Baytown Utilities Ltd. - 310 040,CG0002,Baytown Utilities Ltd.,Pharmaceutical,CA,NIG-310,DISTRIBUTOR,75,2022-04-27,TRUE,TRUE
C3100041,Ashford Utilities Ltd. - 310 041,CG0026,Ashford Utilities Ltd.,Food & Beverage,CA,NIG-310,DISTRIBUTOR,90,2023-12-29,FALSE,TRUE
C3100042,Granville Processing GmbH - 310 042,CG0007,Granville Processing GmbH,Mining & Minerals,CA,NIG-310,DIRECT,45,2023-03-01,TRUE,TRUE
C3100043,Harlow Industrial B.V. - 310 043,CG0108,Harlow Industrial B.V.,Pharmaceutical,CA,NIG-310,DIRECT,45,2024-12-03,FALSE,TRUE
C3100044,Thornbury Refining Industries - 310 044,CG0020,Thornbury Refining Industries,Mining & Minerals,CA,NIG-310,DISTRIBUTOR,90,2022-10-17,TRUE,TRUE
C3100045,Kestrel Bay Foods Group - 310 045,CG0136,Kestrel Bay Foods Group,Water Treatment,CA,NIG-310,DIRECT,30,2019-03-05,FALSE,TRUE
C3100046,Foxbridge Metals LLC - 310 046,CG0006,Foxbridge Metals LLC,Mining & Minerals,CA,NIG-310,DIRECT,45,2023-03-30,TRUE,TRUE
C3100047,Kestrel Bay Chemicals Corporation - 310 047,CG0061,Kestrel Bay Chemicals Corporation,General Industrial,CA,NIG-310,DISTRIBUTOR,75,2025-04-03,FALSE,TRUE
C3100048,Ironside Minerals Holdings - 310 048,CG0009,Ironside Minerals Holdings,Refining & Petrochemical,CA,NIG-310,DISTRIBUTOR,60,2019-12-04,TRUE,TRUE
C3100049,Westmoor Paper Inc. - 310 049,CG0023,Westmoor Paper Inc.,Chemicals,CA,NIG-310,DIRECT,30,2021-11-11,TRUE,TRUE
C3100050,Cedar Ridge Energy Works - 310 050,CG0003,Cedar Ridge Energy Works,Water Treatment,CA,NIG-310,DIRECT,45,2019-02-04,TRUE,TRUE
C3100051,Eastgate Paper Inc. - 310 051,CG0155,Eastgate Paper Inc.,Refining & Petrochemical,CA,NIG-310,DIRECT,30,2025-05-06,FALSE,TRUE
C3100052,Eastgate Petrochemical plc - 310 052,CG0005,Eastgate Petrochemical plc,Pharmaceutical,CA,NIG-310,DIRECT,45,2024-06-14,TRUE,TRUE
C3100053,Baytown Utilities Ltd. - 310 053,CG0002,Baytown Utilities Ltd.,Pharmaceutical,CA,NIG-310,DIRECT,30,2023-12-08,TRUE,TRUE
C3100054,Northbrook Paper Inc. - 310 054,CG0239,Northbrook Paper Inc.,Chemicals,CA,NIG-310,DISTRIBUTOR,75,2019-12-23,FALSE,TRUE
C3100055,Baytown Utilities Ltd. - 310 055,CG0002,Baytown Utilities Ltd.,Chemicals,CA,NIG-310,DIRECT,90,2019-10-14,TRUE,TRUE
C3100056,Baytown Metals LLC - 310 056,CG0102,Baytown Metals LLC,Power Generation,CA,NIG-310,DIRECT,30,2021-05-03,FALSE,TRUE
C3100057,Meridian Park Water Partners - 310 057,CG0238,Meridian Park Water Partners,Power Generation,CA,NIG-310,DIRECT,30,2023-10-09,FALSE,TRUE
C3100058,Juniper Processing GmbH - 310 058,CG0235,Juniper Processing GmbH,Pulp & Paper,CA,NIG-310,DISTRIBUTOR,90,2021-05-27,FALSE,TRUE
C3100059,Stonebridge Industrial B.V. - 310 059,CG0144,Stonebridge Industrial B.V.,Power Generation,CA,NIG-310,DIRECT,30,2025-05-26,FALSE,TRUE
C3100060,Delta Point Processing GmbH - 310 060,CG0079,Delta Point Processing GmbH,Mining & Minerals,CA,NIG-310,DIRECT,45,2023-07-24,FALSE,TRUE
C3100061,Foxbridge Metals LLC - 310 061,CG0006,Foxbridge Metals LLC,Power Generation,CA,NIG-310,DISTRIBUTOR,45,2024-10-28,TRUE,TRUE
C3100062,Delta Point Metals LLC - 310 062,CG0054,Delta Point Metals LLC,Chemicals,CA,NIG-310,DIRECT,60,2025-06-06,FALSE,TRUE
C3100063,Harlow Foods Group - 310 063,CG0208,Harlow Foods Group,Pharmaceutical,CA,NIG-310,DIRECT,75,2022-07-10,FALSE,TRUE
C3100064,Delta Point Foods Group - 310 064,CG0004,Delta Point Foods Group,Water Treatment,CA,NIG-310,DIRECT,75,2021-08-27,TRUE,TRUE
C3100065,Upton Chemicals Corporation - 310 065,CG0121,Upton Chemicals Corporation,Mining & Minerals,CA,NIG-310,DIRECT,60,2024-11-14,FALSE,TRUE
C3100066,Westmoor Metals LLC - 310 066,CG0198,Westmoor Metals LLC,Pulp & Paper,CA,NIG-310,DIRECT,30,2024-03-12,FALSE,TRUE
C3100067,Ashford Chemicals Corporation - 310 067,CG0001,Ashford Chemicals Corporation,Chemicals,CA,NIG-310,DIRECT,90,2021-03-26,TRUE,TRUE
C3100068,Cedar Ridge Energy Works - 310 068,CG0003,Cedar Ridge Energy Works,Pulp & Paper,CA,NIG-310,DISTRIBUTOR,45,2024-07-12,TRUE,TRUE
C3100069,Ironside Minerals Holdings - 310 069,CG0009,Ironside Minerals Holdings,Pharmaceutical,CA,NIG-310,DIRECT,45,2023-04-11,TRUE,TRUE
C3100070,Ashford Chemicals Corporation - 310 070,CG0001,Ashford Chemicals Corporation,General Industrial,CA,NIG-310,DISTRIBUTOR,60,2020-05-08,TRUE,TRUE
C3100071,Baytown Energy Works - 310 071,CG0027,Baytown Energy Works,Chemicals,CA,NIG-310,DIRECT,60,2020-04-02,FALSE,TRUE
C3100072,Foxbridge Metals LLC - 310 072,CG0006,Foxbridge Metals LLC,Chemicals,CA,NIG-310,DIRECT,90,2022-06-29,TRUE,TRUE
C3100073,Cedar Ridge Foods Group - 310 073,CG0028,Cedar Ridge Foods Group,Water Treatment,CA,NIG-310,DIRECT,30,2024-01-31,FALSE,TRUE
C3100074,Delta Point Utilities Ltd. - 310 074,CG0254,Delta Point Utilities Ltd.,Pharmaceutical,CA,NIG-310,DIRECT,30,2022-07-03,FALSE,TRUE
C3100075,Ironside Paper Inc. - 310 075,CG0059,Ironside Paper Inc.,Food & Beverage,CA,NIG-310,DIRECT,60,2024-03-19,FALSE,TRUE
C3100076,Thornbury Utilities Ltd. - 310 076,CG0170,Thornbury Utilities Ltd.,Water Treatment,CA,NIG-310,DIRECT,30,2022-09-29,FALSE,TRUE
C3100077,Oakfield Metals LLC - 310 077,CG0090,Oakfield Metals LLC,General Industrial,CA,NIG-310,DIRECT,60,2022-04-09,FALSE,TRUE
C3100078,Redmond Processing GmbH - 310 078,CG0043,Redmond Processing GmbH,Chemicals,CA,NIG-310,DIRECT,60,2023-03-20,FALSE,TRUE
C3100079,Oakfield Foods Group - 310 079,CG0040,Oakfield Foods Group,Mining & Minerals,CA,NIG-310,DISTRIBUTOR,60,2022-12-24,FALSE,TRUE
C3100080,Baytown Utilities Ltd. - 310 080,CG0002,Baytown Utilities Ltd.,Pulp & Paper,CA,NIG-310,DIRECT,30,2019-08-10,TRUE,TRUE
C3100081,Larkfield Chemicals Corporation - 310 081,CG0037,Larkfield Chemicals Corporation,Pharmaceutical,CA,NIG-310,DIRECT,45,2021-12-31,FALSE,TRUE
C3100082,Ashford Chemicals Corporation - 310 082,CG0001,Ashford Chemicals Corporation,Pulp & Paper,CA,NIG-310,DIRECT,75,2020-12-28,TRUE,TRUE
C3100083,Eastgate Water Partners - 310 083,CG0130,Eastgate Water Partners,Refining & Petrochemical,CA,NIG-310,DIRECT,45,2021-08-10,FALSE,TRUE
C3100084,Northbrook Water Partners - 310 084,CG0214,Northbrook Water Partners,Pulp & Paper,CA,NIG-310,DIRECT,60,2020-07-30,FALSE,TRUE
